
Predictions were generated on 03-May-2022 at 09:10:22 using OpenFAST, compiled as a 64-bit application using double precision at commit -128-NOTFOUND
 linked with  NWTC Subroutine Library; ElastoDyn; SubDyn

Description from the FAST input file: FAST Certification Test #19: NREL 5.0 MW Baseline Wind Turbine with OC3 Monopile RF Configuration, for use in offshore analysis

Time      	TwHt1TPxi 	TwHt1TPyi 	TTDspTwst 	PtfmSurge 	PtfmSway  	PtfmRoll  	PtfmPitch 	M2N1TDXss 	M2N1TDYss 	M1N1TDXss 	M1N1TDYss 
(s)       	(m)       	(m)       	(deg)     	(m)       	(m)       	(deg)     	(deg)     	(m)       	(m)       	(m)       	(m)       
   51.2500	 7.913E-02	 1.292E-19	 0.000E+00	 9.876E-02	 1.383E-20	-4.234E-20	-4.420E-03	 9.942E-02	 6.993E-21	 1.000E-01	 0.000E+00
   51.3000	 8.081E-02	 1.610E-19	 0.000E+00	 9.886E-02	 4.520E-21	-2.453E-20	-4.052E-03	 9.947E-02	 1.378E-21	 1.000E-01	 0.000E+00
   51.3500	 8.264E-02	 1.857E-19	 0.000E+00	 9.897E-02	 5.292E-21	-2.641E-20	-3.654E-03	 9.952E-02	 1.801E-21	 1.000E-01	 0.000E+00
   51.4000	 8.460E-02	 1.976E-19	 0.000E+00	 9.909E-02	 1.697E-20	-5.300E-20	-3.228E-03	 9.958E-02	 8.509E-21	 1.000E-01	 0.000E+00
   51.4500	 8.668E-02	 2.134E-19	 0.000E+00	 9.922E-02	 1.906E-20	-5.950E-20	-2.778E-03	 9.964E-02	 9.552E-21	 1.000E-01	 0.000E+00
   51.5000	 8.886E-02	 2.392E-19	 0.000E+00	 9.935E-02	 9.622E-21	-4.107E-20	-2.307E-03	 9.970E-02	 3.920E-21	 1.000E-01	 0.000E+00
   51.5500	 9.112E-02	 2.582E-19	 0.000E+00	 9.949E-02	 9.234E-21	-4.122E-20	-1.818E-03	 9.976E-02	 3.552E-21	 1.000E-01	 0.000E+00
   51.6000	 9.344E-02	 2.635E-19	 0.000E+00	 9.963E-02	 2.044E-20	-6.653E-20	-1.317E-03	 9.983E-02	 9.985E-21	 1.000E-01	 0.000E+00
   51.6500	 9.582E-02	 2.713E-19	 0.000E+00	 9.977E-02	 2.294E-20	-7.353E-20	-8.054E-04	 9.990E-02	 1.130E-20	 1.000E-01	 0.000E+00
   51.7000	 9.822E-02	 2.889E-19	 0.000E+00	 9.992E-02	 1.325E-20	-5.363E-20	-2.888E-04	 9.996E-02	 5.587E-21	 1.000E-01	 0.000E+00
   51.7500	 1.006E-01	 3.002E-19	 0.000E+00	 1.001E-01	 1.156E-20	-4.962E-20	 2.292E-04	 1.000E-01	 4.651E-21	 1.000E-01	 0.000E+00
   51.8000	 1.030E-01	 2.972E-19	 0.000E+00	 1.002E-01	 2.208E-20	-7.198E-20	 7.448E-04	 1.001E-01	 1.080E-20	 1.000E-01	 0.000E+00
   51.8500	 1.054E-01	 2.954E-19	 0.000E+00	 1.004E-01	 2.468E-20	-7.868E-20	 1.254E-03	 1.002E-01	 1.223E-20	 1.000E-01	 0.000E+00
   51.9000	 1.078E-01	 3.035E-19	 0.000E+00	 1.005E-01	 1.448E-20	-5.730E-20	 1.753E-03	 1.002E-01	 6.231E-21	 1.000E-01	 0.000E+00
   51.9500	 1.100E-01	 3.062E-19	 0.000E+00	 1.006E-01	 1.132E-20	-4.973E-20	 2.238E-03	 1.003E-01	 4.430E-21	 1.000E-01	 0.000E+00
   52.0000	 1.122E-01	 2.942E-19	 0.000E+00	 1.008E-01	 2.099E-20	-6.994E-20	 2.705E-03	 1.004E-01	 1.008E-20	 1.000E-01	 0.000E+00
   52.0500	 1.143E-01	 2.827E-19	 0.000E+00	 1.009E-01	 2.395E-20	-7.634E-20	 3.150E-03	 1.004E-01	 1.187E-20	 1.000E-01	 0.000E+00
   52.1000	 1.163E-01	 2.813E-19	 0.000E+00	 1.010E-01	 1.365E-20	-5.300E-20	 3.569E-03	 1.005E-01	 5.973E-21	 1.000E-01	 0.000E+00
   52.1500	 1.181E-01	 2.756E-19	 0.000E+00	 1.011E-01	 9.096E-21	-4.114E-20	 3.961E-03	 1.005E-01	 3.534E-21	 1.000E-01	 0.000E+00
   52.2000	 1.198E-01	 2.554E-19	 0.000E+00	 1.012E-01	 1.809E-20	-5.964E-20	 4.322E-03	 1.006E-01	 8.763E-21	 1.000E-01	 0.000E+00
   52.2500	 1.214E-01	 2.349E-19	 0.000E+00	 1.013E-01	 2.144E-20	-6.699E-20	 4.649E-03	 1.006E-01	 1.072E-20	 1.000E-01	 0.000E+00
   52.3000	 1.228E-01	 2.250E-19	 0.000E+00	 1.014E-01	 1.092E-20	-4.300E-20	 4.940E-03	 1.006E-01	 4.696E-21	 1.000E-01	 0.000E+00
   52.3500	 1.240E-01	 2.123E-19	 0.000E+00	 1.015E-01	 5.085E-21	-2.821E-20	 5.192E-03	 1.007E-01	 1.488E-21	 1.000E-01	 0.000E+00
   52.4000	 1.250E-01	 1.854E-19	 0.000E+00	 1.015E-01	 1.314E-20	-4.328E-20	 5.403E-03	 1.007E-01	 6.366E-21	 1.000E-01	 0.000E+00
   52.4500	 1.258E-01	 1.577E-19	 0.000E+00	 1.016E-01	 1.685E-20	-5.018E-20	 5.573E-03	 1.007E-01	 8.622E-21	 1.000E-01	 0.000E+00
   52.5000	 1.264E-01	 1.412E-19	 0.000E+00	 1.016E-01	 6.683E-21	-2.659E-20	 5.699E-03	 1.007E-01	 2.887E-21	 1.000E-01	 0.000E+00
   52.5500	 1.269E-01	 1.235E-19	 0.000E+00	 1.016E-01	-1.683E-23	-8.881E-21	 5.780E-03	 1.008E-01	-7.454E-22	 1.000E-01	 0.000E+00
   52.6000	 1.271E-01	 9.233E-20	 0.000E+00	 1.016E-01	 7.024E-21	-2.201E-20	 5.818E-03	 1.008E-01	 3.507E-21	 1.000E-01	 0.000E+00
   52.6500	 1.271E-01	 6.018E-20	 0.000E+00	 1.016E-01	 1.087E-20	-2.976E-20	 5.810E-03	 1.008E-01	 5.771E-21	 1.000E-01	 0.000E+00
   52.7000	 1.269E-01	 4.000E-20	 0.000E+00	 1.016E-01	 7.853E-22	-6.048E-21	 5.757E-03	 1.007E-01	 5.755E-23	 1.000E-01	 0.000E+00
   52.7500	 1.265E-01	 2.024E-20	 0.000E+00	 1.016E-01	-6.490E-21	 1.391E-20	 5.660E-03	 1.007E-01	-3.739E-21	 1.000E-01	 0.000E+00
   52.8000	 1.258E-01	-1.206E-20	 0.000E+00	 1.016E-01	 2.893E-22	 2.515E-21	 5.519E-03	 1.007E-01	 4.387E-22	 1.000E-01	 0.000E+00
   52.8500	 1.250E-01	-4.545E-20	 0.000E+00	 1.015E-01	 4.681E-21	-6.412E-21	 5.335E-03	 1.007E-01	 3.048E-21	 1.000E-01	 0.000E+00
   52.9000	 1.240E-01	-6.615E-20	 0.000E+00	 1.014E-01	-5.047E-21	 1.550E-20	 5.111E-03	 1.007E-01	-2.565E-21	 1.000E-01	 0.000E+00
   52.9500	 1.228E-01	-8.470E-20	 0.000E+00	 1.014E-01	-1.295E-20	 3.592E-20	 4.848E-03	 1.006E-01	-6.869E-21	 1.000E-01	 0.000E+00
   53.0000	 1.214E-01	-1.148E-19	 0.000E+00	 1.013E-01	-6.609E-21	 2.522E-20	 4.547E-03	 1.006E-01	-2.931E-21	 1.000E-01	 0.000E+00
   53.0500	 1.199E-01	-1.463E-19	 0.000E+00	 1.012E-01	-1.302E-21	 1.482E-20	 4.212E-03	 1.005E-01	 2.467E-22	 1.000E-01	 0.000E+00
   53.1000	 1.182E-01	-1.645E-19	 0.000E+00	 1.011E-01	-1.020E-20	 3.503E-20	 3.845E-03	 1.005E-01	-4.831E-21	 1.000E-01	 0.000E+00
   53.1500	 1.164E-01	-1.789E-19	 0.000E+00	 1.010E-01	-1.847E-20	 5.552E-20	 3.448E-03	 1.004E-01	-9.406E-21	 1.000E-01	 0.000E+00
   53.2000	 1.144E-01	-2.039E-19	 0.000E+00	 1.009E-01	-1.234E-20	 4.542E-20	 3.025E-03	 1.004E-01	-5.596E-21	 1.000E-01	 0.000E+00
   53.2500	 1.124E-01	-2.304E-19	 0.000E+00	 1.007E-01	-6.363E-21	 3.353E-20	 2.579E-03	 1.003E-01	-2.008E-21	 1.000E-01	 0.000E+00
   53.3000	 1.102E-01	-2.433E-19	 0.000E+00	 1.006E-01	-1.456E-20	 5.104E-20	 2.115E-03	 1.003E-01	-6.836E-21	 1.000E-01	 0.000E+00
   53.3500	 1.080E-01	-2.508E-19	 0.000E+00	 1.005E-01	-2.294E-20	 7.042E-20	 1.634E-03	 1.002E-01	-1.162E-20	 1.000E-01	 0.000E+00
   53.4000	 1.057E-01	-2.681E-19	 0.000E+00	 1.003E-01	-1.682E-20	 5.973E-20	 1.142E-03	 1.001E-01	-7.810E-21	 1.000E-01	 0.000E+00
   53.4500	 1.034E-01	-2.873E-19	 0.000E+00	 1.002E-01	-9.708E-21	 4.541E-20	 6.411E-04	 1.001E-01	-3.576E-21	 1.000E-01	 0.000E+00
   53.5000	 1.011E-01	-2.926E-19	 0.000E+00	 1.000E-01	-1.681E-20	 6.072E-20	 1.361E-04	 1.000E-01	-7.695E-21	 1.000E-01	 0.000E+00
   53.5500	 9.870E-02	-2.913E-19	 0.000E+00	 9.990E-02	-2.518E-20	 7.941E-20	-3.692E-04	 9.995E-02	-1.252E-20	 1.000E-01	 0.000E+00
   53.6000	 9.636E-02	-2.994E-19	 0.000E+00	 9.976E-02	-1.904E-20	 6.702E-20	-8.707E-04	 9.989E-02	-8.898E-21	 1.000E-01	 0.000E+00
   53.6500	 9.405E-02	-3.099E-19	 0.000E+00	 9.962E-02	-1.089E-20	 4.906E-20	-1.365E-03	 9.982E-02	-4.196E-21	 1.000E-01	 0.000E+00
   53.7000	 9.179E-02	-3.066E-19	 0.000E+00	 9.948E-02	-1.696E-20	 6.130E-20	-1.848E-03	 9.976E-02	-7.784E-21	 1.000E-01	 0.000E+00
   53.7500	 8.960E-02	-2.958E-19	 0.000E+00	 9.935E-02	-2.532E-20	 7.952E-20	-2.316E-03	 9.970E-02	-1.264E-20	 1.000E-01	 0.000E+00
   53.8000	 8.749E-02	-2.941E-19	 0.000E+00	 9.922E-02	-1.928E-20	 6.691E-20	-2.766E-03	 9.964E-02	-9.082E-21	 1.000E-01	 0.000E+00
   53.8500	 8.548E-02	-2.956E-19	 0.000E+00	 9.910E-02	-1.011E-20	 4.662E-20	-3.194E-03	 9.958E-02	-3.779E-21	 1.000E-01	 0.000E+00
   53.9000	 8.358E-02	-2.838E-19	 0.000E+00	 9.899E-02	-1.506E-20	 5.592E-20	-3.596E-03	 9.953E-02	-6.755E-21	 1.000E-01	 0.000E+00
   53.9500	 8.182E-02	-2.638E-19	 0.000E+00	 9.888E-02	-2.347E-20	 7.317E-20	-3.970E-03	 9.948E-02	-1.172E-20	 1.000E-01	 0.000E+00
   54.0000	 8.020E-02	-2.525E-19	 0.000E+00	 9.879E-02	-1.765E-20	 5.994E-20	-4.312E-03	 9.944E-02	-8.435E-21	 1.000E-01	 0.000E+00
   54.0500	 7.873E-02	-2.458E-19	 0.000E+00	 9.870E-02	-7.408E-21	 3.575E-20	-4.621E-03	 9.940E-02	-2.654E-21	 1.000E-01	 0.000E+00
   54.1000	 7.743E-02	-2.266E-19	 0.000E+00	 9.862E-02	-1.080E-20	 4.085E-20	-4.894E-03	 9.936E-02	-4.833E-21	 1.000E-01	 0.000E+00
   54.1500	 7.630E-02	-1.987E-19	 0.000E+00	 9.856E-02	-1.895E-20	 5.782E-20	-5.128E-03	 9.933E-02	-9.571E-21	 1.000E-01	 0.000E+00
   54.2000	 7.536E-02	-1.796E-19	 0.000E+00	 9.850E-02	-1.349E-20	 4.552E-20	-5.323E-03	 9.931E-02	-6.440E-21	 1.000E-01	 0.000E+00
   54.2500	 7.461E-02	-1.664E-19	 0.000E+00	 9.846E-02	-2.777E-21	 2.023E-20	-5.477E-03	 9.929E-02	-4.142E-22	 1.000E-01	 0.000E+00
   54.3000	 7.406E-02	-1.420E-19	 0.000E+00	 9.843E-02	-5.308E-21	 2.188E-20	-5.587E-03	 9.927E-02	-2.230E-21	 1.000E-01	 0.000E+00
   54.3500	 7.371E-02	-1.088E-19	 0.000E+00	 9.841E-02	-1.332E-20	 3.719E-20	-5.654E-03	 9.926E-02	-7.064E-21	 1.000E-01	 0.000E+00
   54.4000	 7.356E-02	-8.450E-20	 0.000E+00	 9.840E-02	-8.300E-21	 2.496E-20	-5.678E-03	 9.926E-02	-4.238E-21	 1.000E-01	 0.000E+00
   54.4500	 7.362E-02	-6.752E-20	 0.000E+00	 9.841E-02	 2.935E-21	-6.347E-22	-5.657E-03	 9.926E-02	 2.190E-21	 1.000E-01	 0.000E+00
   54.5000	 7.388E-02	-4.063E-20	 0.000E+00	 9.843E-02	 1.322E-21	 9.434E-24	-5.594E-03	 9.927E-02	 1.039E-21	 1.000E-01	 0.000E+00
   54.5500	 7.435E-02	-5.047E-21	 0.000E+00	 9.846E-02	-6.957E-21	 1.536E-20	-5.486E-03	 9.929E-02	-4.014E-21	 1.000E-01	 0.000E+00
   54.6000	 7.501E-02	 2.149E-20	 0.000E+00	 9.850E-02	-2.584E-21	 3.721E-21	-5.337E-03	 9.930E-02	-1.659E-21	 1.000E-01	 0.000E+00
   54.6500	 7.586E-02	 3.927E-20	 0.000E+00	 9.855E-02	 9.037E-21	-2.295E-20	-5.146E-03	 9.933E-02	 4.956E-21	 1.000E-01	 0.000E+00
   54.7000	 7.690E-02	 6.554E-20	 0.000E+00	 9.862E-02	 8.290E-21	-2.407E-20	-4.916E-03	 9.936E-02	 4.313E-21	 1.000E-01	 0.000E+00
   54.7500	 7.812E-02	 1.004E-19	 0.000E+00	 9.869E-02	-2.905E-22	-8.487E-21	-4.648E-03	 9.939E-02	-9.516E-22	 1.000E-01	 0.000E+00
   54.8000	 7.950E-02	 1.260E-19	 0.000E+00	 9.878E-02	 3.303E-21	-1.791E-20	-4.345E-03	 9.943E-02	 9.982E-22	 1.000E-01	 0.000E+00
   54.8500	 8.104E-02	 1.413E-19	 0.000E+00	 9.887E-02	 1.520E-20	-4.438E-20	-4.009E-03	 9.948E-02	 7.877E-21	 1.000E-01	 0.000E+00
   54.9000	 8.272E-02	 1.635E-19	 0.000E+00	 9.898E-02	 1.505E-20	-4.669E-20	-3.642E-03	 9.953E-02	 7.598E-21	 1.000E-01	 0.000E+00
   54.9500	 8.454E-02	 1.941E-19	 0.000E+00	 9.909E-02	 6.088E-21	-2.993E-20	-3.248E-03	 9.958E-02	 2.109E-21	 1.000E-01	 0.000E+00
   55.0000	 8.647E-02	 2.155E-19	 0.000E+00	 9.921E-02	 8.211E-21	-3.618E-20	-2.828E-03	 9.963E-02	 3.207E-21	 1.000E-01	 0.000E+00
   55.0500	 8.850E-02	 2.254E-19	 0.000E+00	 9.933E-02	 1.934E-20	-6.090E-20	-2.388E-03	 9.969E-02	 9.602E-21	 1.000E-01	 0.000E+00
   55.1000	 9.062E-02	 2.408E-19	 0.000E+00	 9.946E-02	 1.948E-20	-6.305E-20	-1.929E-03	 9.975E-02	 9.586E-21	 1.000E-01	 0.000E+00
   55.1500	 9.281E-02	 2.644E-19	 0.000E+00	 9.959E-02	 1.028E-20	-4.470E-20	-1.457E-03	 9.981E-02	 4.074E-21	 1.000E-01	 0.000E+00
   55.2000	 9.506E-02	 2.792E-19	 0.000E+00	 9.973E-02	 1.157E-20	-4.782E-20	-9.739E-04	 9.987E-02	 4.822E-21	 1.000E-01	 0.000E+00
   55.2500	 9.733E-02	 2.816E-19	 0.000E+00	 9.986E-02	 2.233E-20	-7.139E-20	-4.840E-04	 9.994E-02	 1.103E-20	 1.000E-01	 0.000E+00
   55.3000	 9.963E-02	 2.884E-19	 0.000E+00	 1.000E-01	 2.267E-20	-7.364E-20	 9.100E-06	 1.000E-01	 1.113E-20	 1.000E-01	 0.000E+00
   55.3500	 1.019E-01	 3.035E-19	 0.000E+00	 1.001E-01	 1.298E-20	-5.403E-20	 5.016E-04	 1.001E-01	 5.347E-21	 1.000E-01	 0.000E+00
   55.4000	 1.042E-01	 3.101E-19	 0.000E+00	 1.003E-01	 1.314E-20	-5.437E-20	 9.894E-04	 1.001E-01	 5.423E-21	 1.000E-01	 0.000E+00
   55.4500	 1.064E-01	 3.036E-19	 0.000E+00	 1.004E-01	 2.349E-20	-7.661E-20	 1.469E-03	 1.002E-01	 1.146E-20	 1.000E-01	 0.000E+00
   55.5000	 1.086E-01	 3.005E-19	 0.000E+00	 1.005E-01	 2.407E-20	-7.812E-20	 1.936E-03	 1.003E-01	 1.180E-20	 1.000E-01	 0.000E+00
   55.5500	 1.107E-01	 3.059E-19	 0.000E+00	 1.007E-01	 1.366E-20	-5.516E-20	 2.388E-03	 1.003E-01	 5.815E-21	 1.000E-01	 0.000E+00
   55.6000	 1.128E-01	 3.037E-19	 0.000E+00	 1.008E-01	 1.229E-20	-5.094E-20	 2.820E-03	 1.004E-01	 5.111E-21	 1.000E-01	 0.000E+00
   55.6500	 1.147E-01	 2.880E-19	 0.000E+00	 1.009E-01	 2.185E-20	-7.083E-20	 3.231E-03	 1.004E-01	 1.071E-20	 1.000E-01	 0.000E+00
   55.7000	 1.165E-01	 2.749E-19	 0.000E+00	 1.010E-01	 2.245E-20	-7.253E-20	 3.616E-03	 1.005E-01	 1.100E-20	 1.000E-01	 0.000E+00
   55.7500	 1.182E-01	 2.710E-19	 0.000E+00	 1.011E-01	 1.165E-20	-4.823E-20	 3.972E-03	 1.005E-01	 4.833E-21	 1.000E-01	 0.000E+00
   55.8000	 1.197E-01	 2.606E-19	 0.000E+00	 1.012E-01	 9.193E-21	-4.092E-20	 4.297E-03	 1.006E-01	 3.571E-21	 1.000E-01	 0.000E+00
   55.8500	 1.211E-01	 2.369E-19	 0.000E+00	 1.013E-01	 1.812E-20	-5.841E-20	 4.589E-03	 1.006E-01	 8.897E-21	 1.000E-01	 0.000E+00
   55.9000	 1.224E-01	 2.153E-19	 0.000E+00	 1.014E-01	 1.916E-20	-5.955E-20	 4.844E-03	 1.006E-01	 9.637E-21	 1.000E-01	 0.000E+00
   55.9500	 1.234E-01	 2.036E-19	 0.000E+00	 1.014E-01	 8.356E-21	-3.454E-20	 5.062E-03	 1.007E-01	 3.507E-21	 1.000E-01	 0.000E+00
   56.0000	 1.243E-01	 1.868E-19	 0.000E+00	 1.015E-01	 4.629E-21	-2.490E-20	 5.240E-03	 1.007E-01	 1.448E-21	 1.000E-01	 0.000E+00
   56.0500	 1.249E-01	 1.569E-19	 0.000E+00	 1.015E-01	 1.295E-20	-4.173E-20	 5.378E-03	 1.007E-01	 6.298E-21	 1.000E-01	 0.000E+00
   56.1000	 1.254E-01	 1.289E-19	 0.000E+00	 1.015E-01	 1.446E-20	-4.276E-20	 5.474E-03	 1.007E-01	 7.426E-21	 1.000E-01	 0.000E+00
   56.1500	 1.257E-01	 1.116E-19	 0.000E+00	 1.016E-01	 3.255E-21	-1.597E-20	 5.527E-03	 1.007E-01	 1.154E-21	 1.000E-01	 0.000E+00
   56.2000	 1.258E-01	 9.071E-20	 0.000E+00	 1.016E-01	-1.633E-21	-2.970E-21	 5.538E-03	 1.007E-01	-1.493E-21	 1.000E-01	 0.000E+00
   56.2500	 1.257E-01	 5.727E-20	 0.000E+00	 1.015E-01	 6.298E-21	-1.768E-20	 5.506E-03	 1.007E-01	 3.319E-21	 1.000E-01	 0.000E+00
   56.3000	 1.254E-01	 2.557E-20	 0.000E+00	 1.015E-01	 8.349E-21	-2.004E-20	 5.431E-03	 1.007E-01	 4.677E-21	 1.000E-01	 0.000E+00
   56.3500	 1.249E-01	 5.573E-21	 0.000E+00	 1.015E-01	-2.640E-21	 5.758E-21	 5.314E-03	 1.007E-01	-1.504E-21	 1.000E-01	 0.000E+00
   56.4000	 1.242E-01	-1.613E-20	 0.000E+00	 1.014E-01	-8.471E-21	 2.022E-20	 5.157E-03	 1.007E-01	-4.774E-21	 1.000E-01	 0.000E+00
   56.4500	 1.233E-01	-4.962E-20	 0.000E+00	 1.014E-01	-9.770E-22	 6.835E-21	 4.960E-03	 1.006E-01	-1.854E-22	 1.000E-01	 0.000E+00
   56.5000	 1.222E-01	-8.152E-20	 0.000E+00	 1.013E-01	 1.881E-21	 2.438E-21	 4.725E-03	 1.006E-01	 1.670E-21	 1.000E-01	 0.000E+00
   56.5500	 1.210E-01	-1.008E-19	 0.000E+00	 1.013E-01	-8.310E-21	 2.678E-20	 4.453E-03	 1.006E-01	-4.070E-21	 1.000E-01	 0.000E+00
   56.6000	 1.196E-01	-1.200E-19	 0.000E+00	 1.012E-01	-1.431E-20	 4.219E-20	 4.148E-03	 1.005E-01	-7.373E-21	 1.000E-01	 0.000E+00
   56.6500	 1.180E-01	-1.503E-19	 0.000E+00	 1.011E-01	-7.076E-21	 2.838E-20	 3.811E-03	 1.005E-01	-3.002E-21	 1.000E-01	 0.000E+00
   56.7000	 1.164E-01	-1.792E-19	 0.000E+00	 1.010E-01	-3.563E-21	 2.183E-20	 3.445E-03	 1.004E-01	-9.244E-22	 1.000E-01	 0.000E+00
   56.7500	 1.146E-01	-1.947E-19	 0.000E+00	 1.009E-01	-1.334E-20	 4.446E-20	 3.053E-03	 1.004E-01	-6.442E-21	 1.000E-01	 0.000E+00
   56.8000	 1.126E-01	-2.087E-19	 0.000E+00	 1.007E-01	-1.973E-20	 6.094E-20	 2.638E-03	 1.003E-01	-9.904E-21	 1.000E-01	 0.000E+00
   56.8500	 1.106E-01	-2.332E-19	 0.000E+00	 1.006E-01	-1.253E-20	 4.698E-20	 2.203E-03	 1.003E-01	-5.619E-21	 1.000E-01	 0.000E+00
   56.9000	 1.085E-01	-2.564E-19	 0.000E+00	 1.005E-01	-8.169E-21	 3.902E-20	 1.751E-03	 1.002E-01	-2.951E-21	 1.000E-01	 0.000E+00
   56.9500	 1.064E-01	-2.656E-19	 0.000E+00	 1.004E-01	-1.744E-20	 6.036E-20	 1.286E-03	 1.002E-01	-8.189E-21	 1.000E-01	 0.000E+00
   57.0000	 1.042E-01	-2.717E-19	 0.000E+00	 1.002E-01	-2.411E-20	 7.617E-20	 8.127E-04	 1.001E-01	-1.198E-20	 1.000E-01	 0.000E+00
   57.0500	 1.020E-01	-2.878E-19	 0.000E+00	 1.001E-01	-1.665E-20	 6.076E-20	 3.336E-04	 1.000E-01	-7.617E-21	 1.000E-01	 0.000E+00
   57.1000	 9.972E-02	-3.030E-19	 0.000E+00	 9.996E-02	-1.087E-20	 4.826E-20	-1.474E-04	 9.998E-02	-4.257E-21	 1.000E-01	 0.000E+00
   57.1500	 9.748E-02	-3.039E-19	 0.000E+00	 9.982E-02	-1.898E-20	 6.587E-20	-6.268E-04	 9.992E-02	-8.947E-21	 1.000E-01	 0.000E+00
   57.2000	 9.527E-02	-3.005E-19	 0.000E+00	 9.969E-02	-2.556E-20	 8.113E-20	-1.101E-03	 9.986E-02	-1.266E-20	 1.000E-01	 0.000E+00
   57.2500	 9.310E-02	-3.068E-19	 0.000E+00	 9.956E-02	-1.794E-20	 6.538E-20	-1.566E-03	 9.980E-02	-8.182E-21	 1.000E-01	 0.000E+00
   57.3000	 9.098E-02	-3.131E-19	 0.000E+00	 9.943E-02	-1.102E-20	 4.970E-20	-2.018E-03	 9.974E-02	-4.216E-21	 1.000E-01	 0.000E+00
   57.3500	 8.893E-02	-3.053E-19	 0.000E+00	 9.931E-02	-1.811E-20	 6.394E-20	-2.453E-03	 9.968E-02	-8.437E-21	 1.000E-01	 0.000E+00
   57.4000	 8.698E-02	-2.923E-19	 0.000E+00	 9.919E-02	-2.492E-20	 7.837E-20	-2.869E-03	 9.963E-02	-1.241E-20	 1.000E-01	 0.000E+00
   57.4500	 8.513E-02	-2.887E-19	 0.000E+00	 9.908E-02	-1.757E-20	 6.234E-20	-3.263E-03	 9.957E-02	-8.185E-21	 1.000E-01	 0.000E+00
   57.5000	 8.339E-02	-2.863E-19	 0.000E+00	 9.898E-02	-9.735E-21	 4.466E-20	-3.630E-03	 9.953E-02	-3.673E-21	 1.000E-01	 0.000E+00
   57.5500	 8.179E-02	-2.701E-19	 0.000E+00	 9.888E-02	-1.568E-20	 5.604E-20	-3.970E-03	 9.948E-02	-7.224E-21	 1.000E-01	 0.000E+00
   57.6000	 8.033E-02	-2.481E-19	 0.000E+00	 9.880E-02	-2.226E-20	 6.931E-20	-4.278E-03	 9.944E-02	-1.112E-20	 1.000E-01	 0.000E+00
   57.6500	 7.902E-02	-2.355E-19	 0.000E+00	 9.872E-02	-1.490E-20	 5.283E-20	-4.552E-03	 9.941E-02	-6.916E-21	 1.000E-01	 0.000E+00
   57.7000	 7.788E-02	-2.251E-19	 0.000E+00	 9.865E-02	-6.039E-21	 3.190E-20	-4.791E-03	 9.938E-02	-1.926E-21	 1.000E-01	 0.000E+00
   57.7500	 7.691E-02	-2.018E-19	 0.000E+00	 9.860E-02	-1.113E-20	 3.972E-20	-4.992E-03	 9.935E-02	-5.161E-21	 1.000E-01	 0.000E+00
   57.8000	 7.612E-02	-1.724E-19	 0.000E+00	 9.855E-02	-1.748E-20	 5.182E-20	-5.155E-03	 9.933E-02	-8.972E-21	 1.000E-01	 0.000E+00
   57.8500	 7.551E-02	-1.528E-19	 0.000E+00	 9.852E-02	-1.002E-20	 3.472E-20	-5.278E-03	 9.931E-02	-4.743E-21	 1.000E-01	 0.000E+00
   57.9000	 7.510E-02	-1.369E-19	 0.000E+00	 9.849E-02	-5.473E-22	 1.161E-20	-5.359E-03	 9.930E-02	 5.638E-22	 1.000E-01	 0.000E+00
   57.9500	 7.487E-02	-1.091E-19	 0.000E+00	 9.848E-02	-4.788E-21	 1.885E-20	-5.400E-03	 9.930E-02	-2.074E-21	 1.000E-01	 0.000E+00
   58.0000	 7.485E-02	-7.518E-20	 0.000E+00	 9.848E-02	-1.164E-20	 3.150E-20	-5.398E-03	 9.930E-02	-6.205E-21	 1.000E-01	 0.000E+00
   58.0500	 7.501E-02	-5.144E-20	 0.000E+00	 9.850E-02	-4.656E-21	 1.484E-20	-5.355E-03	 9.930E-02	-2.317E-21	 1.000E-01	 0.000E+00
   58.1000	 7.537E-02	-3.302E-20	 0.000E+00	 9.852E-02	 5.526E-21	-1.002E-20	-5.270E-03	 9.931E-02	 3.366E-21	 1.000E-01	 0.000E+00
   58.1500	 7.592E-02	-3.761E-21	 0.000E+00	 9.855E-02	 1.975E-21	-5.466E-21	-5.144E-03	 9.933E-02	 1.060E-21	 1.000E-01	 0.000E+00
   58.2000	 7.666E-02	 3.176E-20	 0.000E+00	 9.860E-02	-5.373E-21	 9.049E-21	-4.980E-03	 9.935E-02	-3.340E-21	 1.000E-01	 0.000E+00
   58.2500	 7.757E-02	 5.672E-20	 0.000E+00	 9.866E-02	 8.820E-22	-6.172E-21	-4.776E-03	 9.938E-02	 1.687E-22	 1.000E-01	 0.000E+00
   58.3000	 7.866E-02	 7.472E-20	 0.000E+00	 9.873E-02	 1.173E-20	-3.138E-20	-4.537E-03	 9.941E-02	 6.327E-21	 1.000E-01	 0.000E+00
   58.3500	 7.991E-02	 1.022E-19	 0.000E+00	 9.880E-02	 9.210E-21	-2.932E-20	-4.262E-03	 9.944E-02	 4.587E-21	 1.000E-01	 0.000E+00
   58.4000	 8.131E-02	 1.357E-19	 0.000E+00	 9.889E-02	 1.663E-21	-1.594E-20	-3.955E-03	 9.948E-02	-1.043E-22	 1.000E-01	 0.000E+00
   58.4500	 8.286E-02	 1.586E-19	 0.000E+00	 9.898E-02	 6.906E-21	-2.794E-20	-3.618E-03	 9.953E-02	 2.908E-21	 1.000E-01	 0.000E+00
