
Predictions were generated on 03-May-2022 at 09:15:04 using OpenFAST, compiled as a 64-bit application using double precision at commit -128-NOTFOUND
 linked with  NWTC Subroutine Library; ElastoDyn; SubDyn

Description from the FAST input file: FAST Certification Test #19: NREL 5.0 MW Baseline Wind Turbine with OC3 Monopile RF Configuration, for use in offshore analysis

Time      	TwHt1TPxi 	TwHt1TPyi 	TTDspTwst 	PtfmSurge 	PtfmSway  	PtfmRoll  	PtfmPitch 	M2N1TDXss 	M2N1TDYss 	M1N1TDXss 	M1N1TDYss 
   20.5000	 7.857E+00	-7.419E-19	 0.000E+00	 1.652E+00	-2.755E-19	 6.210E-19	 3.407E+00	 9.460E-01	-1.553E-19	 0.000E+00	 0.000E+00
   20.5500	 7.842E+00	-2.898E-18	 0.000E+00	 1.650E+00	-3.155E-19	 1.150E-18	 3.402E+00	 9.454E-01	-1.407E-19	 0.000E+00	 0.000E+00
   20.6000	 7.808E+00	-4.794E-18	 0.000E+00	 1.649E+00	-4.468E-19	 1.749E-18	 3.398E+00	 9.450E-01	-1.967E-19	 0.000E+00	 0.000E+00
   20.6500	 7.755E+00	-5.221E-18	 0.000E+00	 1.648E+00	-6.971E-19	 2.171E-18	 3.394E+00	 9.447E-01	-3.456E-19	 0.000E+00	 0.000E+00
   20.7000	 7.684E+00	-5.676E-18	 0.000E+00	 1.647E+00	-7.216E-19	 2.089E-18	 3.386E+00	 9.440E-01	-3.721E-19	 0.000E+00	 0.000E+00
   20.7500	 7.593E+00	-7.389E-18	 0.000E+00	 1.643E+00	-4.461E-19	 1.601E-18	 3.373E+00	 9.425E-01	-2.049E-19	 0.000E+00	 0.000E+00
   20.8000	 7.484E+00	-8.942E-18	 0.000E+00	 1.637E+00	-2.186E-19	 1.273E-18	 3.352E+00	 9.398E-01	-6.054E-20	 0.000E+00	 0.000E+00
   20.8500	 7.358E+00	-9.109E-18	 0.000E+00	 1.629E+00	-2.330E-19	 9.341E-19	 3.322E+00	 9.359E-01	-9.992E-20	 0.000E+00	 0.000E+00
   20.9000	 7.214E+00	-9.255E-18	 0.000E+00	 1.618E+00	-2.834E-19	 7.936E-19	 3.285E+00	 9.308E-01	-1.515E-19	 0.000E+00	 0.000E+00
   20.9500	 7.056E+00	-1.070E-17	 0.000E+00	 1.606E+00	-2.558E-19	 1.016E-18	 3.243E+00	 9.250E-01	-1.130E-19	 0.000E+00	 0.000E+00
   21.0000	 6.884E+00	-1.220E-17	 0.000E+00	 1.593E+00	-3.105E-19	 1.617E-18	 3.198E+00	 9.190E-01	-9.896E-20	 0.000E+00	 0.000E+00
   21.0500	 6.700E+00	-1.245E-17	 0.000E+00	 1.581E+00	-5.564E-19	 2.087E-18	 3.155E+00	 9.132E-01	-2.489E-19	 0.000E+00	 0.000E+00
   21.1000	 6.505E+00	-1.252E-17	 0.000E+00	 1.569E+00	-8.858E-19	 2.795E-18	 3.113E+00	 9.078E-01	-4.419E-19	 0.000E+00	 0.000E+00
   21.1500	 6.302E+00	-1.365E-17	 0.000E+00	 1.558E+00	-1.134E-18	 3.840E-18	 3.074E+00	 9.028E-01	-5.410E-19	 0.000E+00	 0.000E+00
   21.2000	 6.092E+00	-1.480E-17	 0.000E+00	 1.548E+00	-1.211E-18	 4.347E-18	 3.036E+00	 8.981E-01	-5.558E-19	 0.000E+00	 0.000E+00
   21.2500	 5.876E+00	-1.468E-17	 0.000E+00	 1.537E+00	-1.138E-18	 3.985E-18	 2.997E+00	 8.933E-01	-5.326E-19	 0.000E+00	 0.000E+00
   21.3000	 5.654E+00	-1.416E-17	 0.000E+00	 1.526E+00	-1.028E-18	 3.411E-18	 2.954E+00	 8.880E-01	-4.963E-19	 0.000E+00	 0.000E+00
   21.3500	 5.430E+00	-1.450E-17	 0.000E+00	 1.513E+00	-9.564E-19	 3.288E-18	 2.907E+00	 8.819E-01	-4.542E-19	 0.000E+00	 0.000E+00
   21.4000	 5.203E+00	-1.495E-17	 0.000E+00	 1.498E+00	-8.196E-19	 3.080E-18	 2.855E+00	 8.750E-01	-3.673E-19	 0.000E+00	 0.000E+00
   21.4500	 4.976E+00	-1.435E-17	 0.000E+00	 1.482E+00	-5.456E-19	 2.208E-18	 2.800E+00	 8.676E-01	-2.292E-19	 0.000E+00	 0.000E+00
   21.5000	 4.752E+00	-1.344E-17	 0.000E+00	 1.466E+00	-3.617E-19	 1.435E-18	 2.744E+00	 8.600E-01	-1.563E-19	 0.000E+00	 0.000E+00
   21.5500	 4.532E+00	-1.339E-17	 0.000E+00	 1.451E+00	-4.789E-19	 1.782E-18	 2.691E+00	 8.529E-01	-2.174E-19	 0.000E+00	 0.000E+00
   21.6000	 4.319E+00	-1.360E-17	 0.000E+00	 1.437E+00	-6.983E-19	 2.577E-18	 2.642E+00	 8.464E-01	-3.188E-19	 0.000E+00	 0.000E+00
   21.6500	 4.113E+00	-1.294E-17	 0.000E+00	 1.425E+00	-7.330E-19	 2.683E-18	 2.600E+00	 8.410E-01	-3.300E-19	 0.000E+00	 0.000E+00
   21.7000	 3.918E+00	-1.195E-17	 0.000E+00	 1.415E+00	-6.990E-19	 2.472E-18	 2.563E+00	 8.364E-01	-3.258E-19	 0.000E+00	 0.000E+00
   21.7500	 3.733E+00	-1.162E-17	 0.000E+00	 1.406E+00	-9.152E-19	 3.045E-18	 2.531E+00	 8.325E-01	-4.440E-19	 0.000E+00	 0.000E+00
   21.8000	 3.561E+00	-1.144E-17	 0.000E+00	 1.398E+00	-1.130E-18	 3.851E-18	 2.501E+00	 8.288E-01	-5.374E-19	 0.000E+00	 0.000E+00
   21.8500	 3.401E+00	-1.039E-17	 0.000E+00	 1.390E+00	-9.668E-19	 3.392E-18	 2.471E+00	 8.250E-01	-4.497E-19	 0.000E+00	 0.000E+00
   21.9000	 3.255E+00	-8.876E-18	 0.000E+00	 1.381E+00	-6.514E-19	 2.261E-18	 2.440E+00	 8.210E-01	-3.066E-19	 0.000E+00	 0.000E+00
   21.9500	 3.124E+00	-7.892E-18	 0.000E+00	 1.372E+00	-5.977E-19	 2.021E-18	 2.408E+00	 8.167E-01	-2.864E-19	 0.000E+00	 0.000E+00
   22.0000	 3.010E+00	-7.153E-18	 0.000E+00	 1.363E+00	-5.716E-19	 1.976E-18	 2.377E+00	 8.124E-01	-2.714E-19	 0.000E+00	 0.000E+00
   22.0500	 2.913E+00	-5.726E-18	 0.000E+00	 1.355E+00	-2.447E-19	 9.738E-19	 2.350E+00	 8.086E-01	-1.050E-19	 0.000E+00	 0.000E+00
   22.1000	 2.835E+00	-3.919E-18	 0.000E+00	 1.349E+00	 8.905E-20	-6.430E-20	 2.328E+00	 8.056E-01	 6.390E-20	 0.000E+00	 0.000E+00
   22.1500	 2.776E+00	-2.714E-18	 0.000E+00	 1.345E+00	 9.010E-21	-5.838E-20	 2.314E+00	 8.037E-01	-6.225E-22	 0.000E+00	 0.000E+00
   22.2000	 2.737E+00	-1.922E-18	 0.000E+00	 1.343E+00	-1.511E-19	 4.305E-19	 2.308E+00	 8.031E-01	-8.182E-20	 0.000E+00	 0.000E+00
   22.2500	 2.719E+00	-6.230E-19	 0.000E+00	 1.344E+00	 4.276E-20	 8.375E-21	 2.311E+00	 8.036E-01	 3.364E-20	 0.000E+00	 0.000E+00
   22.3000	 2.720E+00	 1.037E-18	 0.000E+00	 1.347E+00	 2.992E-19	-7.123E-19	 2.318E+00	 8.048E-01	 1.738E-19	 0.000E+00	 0.000E+00
   22.3500	 2.742E+00	 2.184E-18	 0.000E+00	 1.350E+00	 5.813E-20	-2.807E-19	 2.329E+00	 8.065E-01	 2.054E-20	 0.000E+00	 0.000E+00
   22.4000	 2.782E+00	 2.957E-18	 0.000E+00	 1.353E+00	-3.248E-19	 7.424E-19	 2.341E+00	 8.081E-01	-1.888E-19	 0.000E+00	 0.000E+00
   22.4500	 2.841E+00	 4.271E-18	 0.000E+00	 1.357E+00	-1.771E-19	 4.753E-19	 2.353E+00	 8.097E-01	-9.381E-20	 0.000E+00	 0.000E+00
   22.5000	 2.918E+00	 6.037E-18	 0.000E+00	 1.360E+00	 2.645E-19	-7.821E-19	 2.366E+00	 8.111E-01	 1.399E-19	 0.000E+00	 0.000E+00
   22.5500	 3.013E+00	 7.338E-18	 0.000E+00	 1.364E+00	 3.086E-19	-1.102E-18	 2.379E+00	 8.126E-01	 1.433E-19	 0.000E+00	 0.000E+00
   22.6000	 3.125E+00	 8.209E-18	 0.000E+00	 1.368E+00	 1.234E-19	-7.330E-19	 2.397E+00	 8.147E-01	 3.244E-20	 0.000E+00	 0.000E+00
   22.6500	 3.255E+00	 9.546E-18	 0.000E+00	 1.375E+00	 3.882E-19	-1.530E-18	 2.421E+00	 8.177E-01	 1.647E-19	 0.000E+00	 0.000E+00
   22.7000	 3.401E+00	 1.125E-17	 0.000E+00	 1.383E+00	 9.842E-19	-3.257E-18	 2.452E+00	 8.217E-01	 4.769E-19	 0.000E+00	 0.000E+00
   22.7500	 3.561E+00	 1.230E-17	 0.000E+00	 1.394E+00	 1.180E-18	-3.951E-18	 2.490E+00	 8.268E-01	 5.691E-19	 0.000E+00	 0.000E+00
   22.8000	 3.736E+00	 1.267E-17	 0.000E+00	 1.407E+00	 9.817E-19	-3.478E-18	 2.534E+00	 8.327E-01	 4.497E-19	 0.000E+00	 0.000E+00
   22.8500	 3.922E+00	 1.344E-17	 0.000E+00	 1.420E+00	 9.258E-19	-3.269E-18	 2.581E+00	 8.390E-01	 4.300E-19	 0.000E+00	 0.000E+00
   22.9000	 4.118E+00	 1.462E-17	 0.000E+00	 1.434E+00	 1.083E-18	-3.620E-18	 2.628E+00	 8.454E-01	 5.264E-19	 0.000E+00	 0.000E+00
   22.9500	 4.323E+00	 1.507E-17	 0.000E+00	 1.447E+00	 1.001E-18	-3.468E-18	 2.674E+00	 8.515E-01	 4.736E-19	 0.000E+00	 0.000E+00
   23.0000	 4.534E+00	 1.479E-17	 0.000E+00	 1.459E+00	 6.406E-19	-2.478E-18	 2.718E+00	 8.571E-01	 2.758E-19	 0.000E+00	 0.000E+00
   23.0500	 4.751E+00	 1.505E-17	 0.000E+00	 1.471E+00	 4.801E-19	-1.933E-18	 2.759E+00	 8.623E-01	 2.020E-19	 0.000E+00	 0.000E+00
   23.1000	 4.971E+00	 1.598E-17	 0.000E+00	 1.482E+00	 6.372E-19	-2.393E-18	 2.800E+00	 8.674E-01	 2.902E-19	 0.000E+00	 0.000E+00
   23.1500	 5.193E+00	 1.623E-17	 0.000E+00	 1.493E+00	 8.020E-19	-2.920E-18	 2.842E+00	 8.726E-01	 3.702E-19	 0.000E+00	 0.000E+00
   23.2000	 5.416E+00	 1.562E-17	 0.000E+00	 1.506E+00	 8.320E-19	-3.030E-18	 2.887E+00	 8.784E-01	 3.775E-19	 0.000E+00	 0.000E+00
   23.2500	 5.639E+00	 1.555E-17	 0.000E+00	 1.519E+00	 9.261E-19	-3.314E-18	 2.935E+00	 8.847E-01	 4.236E-19	 0.000E+00	 0.000E+00
   23.3000	 5.859E+00	 1.616E-17	 0.000E+00	 1.534E+00	 1.181E-18	-4.169E-18	 2.987E+00	 8.915E-01	 5.539E-19	 0.000E+00	 0.000E+00
   23.3500	 6.076E+00	 1.595E-17	 0.000E+00	 1.549E+00	 1.409E-18	-4.824E-18	 3.039E+00	 8.986E-01	 6.706E-19	 0.000E+00	 0.000E+00
   23.4000	 6.285E+00	 1.460E-17	 0.000E+00	 1.564E+00	 1.378E-18	-4.589E-18	 3.091E+00	 9.055E-01	 6.610E-19	 0.000E+00	 0.000E+00
   23.4500	 6.487E+00	 1.370E-17	 0.000E+00	 1.577E+00	 1.143E-18	-3.859E-18	 3.138E+00	 9.119E-01	 5.421E-19	 0.000E+00	 0.000E+00
   23.5000	 6.678E+00	 1.364E-17	 0.000E+00	 1.589E+00	 9.135E-19	-3.329E-18	 3.180E+00	 9.174E-01	 4.187E-19	 0.000E+00	 0.000E+00
   23.5500	 6.858E+00	 1.283E-17	 0.000E+00	 1.599E+00	 7.404E-19	-2.706E-18	 3.216E+00	 9.219E-01	 3.414E-19	 0.000E+00	 0.000E+00
   23.6000	 7.025E+00	 1.084E-17	 0.000E+00	 1.607E+00	 5.604E-19	-1.972E-18	 3.246E+00	 9.257E-01	 2.608E-19	 0.000E+00	 0.000E+00
   23.6500	 7.178E+00	 9.425E-18	 0.000E+00	 1.614E+00	 3.372E-19	-1.202E-18	 3.272E+00	 9.289E-01	 1.534E-19	 0.000E+00	 0.000E+00
   23.7000	 7.317E+00	 9.152E-18	 0.000E+00	 1.621E+00	 1.725E-19	-9.201E-19	 3.297E+00	 9.318E-01	 5.846E-20	 0.000E+00	 0.000E+00
   23.7500	 7.441E+00	 8.309E-18	 0.000E+00	 1.628E+00	 1.854E-19	-9.690E-19	 3.321E+00	 9.349E-01	 6.541E-20	 0.000E+00	 0.000E+00
   23.8000	 7.548E+00	 6.254E-18	 0.000E+00	 1.635E+00	 3.103E-19	-1.066E-18	 3.345E+00	 9.381E-01	 1.457E-19	 0.000E+00	 0.000E+00
   23.8500	 7.638E+00	 4.697E-18	 0.000E+00	 1.641E+00	 3.931E-19	-1.301E-18	 3.369E+00	 9.414E-01	 1.853E-19	 0.000E+00	 0.000E+00
   23.9000	 7.710E+00	 4.330E-18	 0.000E+00	 1.648E+00	 4.304E-19	-1.606E-18	 3.390E+00	 9.444E-01	 1.922E-19	 0.000E+00	 0.000E+00
   23.9500	 7.763E+00	 3.419E-18	 0.000E+00	 1.653E+00	 4.899E-19	-1.657E-18	 3.407E+00	 9.468E-01	 2.394E-19	 0.000E+00	 0.000E+00
   24.0000	 7.797E+00	 1.159E-18	 0.000E+00	 1.656E+00	 4.985E-19	-1.473E-18	 3.418E+00	 9.482E-01	 2.547E-19	 0.000E+00	 0.000E+00
   24.0500	 7.810E+00	-7.369E-19	 0.000E+00	 1.657E+00	 3.322E-19	-8.645E-19	 3.420E+00	 9.486E-01	 1.779E-19	 0.000E+00	 0.000E+00
   24.1000	 7.804E+00	-1.391E-18	 0.000E+00	 1.655E+00	 6.677E-20	-2.774E-19	 3.415E+00	 9.478E-01	 2.910E-20	 0.000E+00	 0.000E+00
   24.1500	 7.778E+00	-2.446E-18	 0.000E+00	 1.651E+00	-1.442E-19	 3.073E-19	 3.403E+00	 9.460E-01	-8.237E-20	 0.000E+00	 0.000E+00
   24.2000	 7.732E+00	-4.763E-18	 0.000E+00	 1.646E+00	-3.386E-19	 1.221E-18	 3.387E+00	 9.437E-01	-1.540E-19	 0.000E+00	 0.000E+00
   24.2500	 7.667E+00	-6.703E-18	 0.000E+00	 1.641E+00	-5.933E-19	 2.098E-18	 3.368E+00	 9.411E-01	-2.812E-19	 0.000E+00	 0.000E+00
   24.3000	 7.585E+00	-7.252E-18	 0.000E+00	 1.636E+00	-8.320E-19	 2.599E-18	 3.349E+00	 9.386E-01	-4.146E-19	 0.000E+00	 0.000E+00
   24.3500	 7.486E+00	-7.969E-18	 0.000E+00	 1.630E+00	-8.364E-19	 2.617E-18	 3.330E+00	 9.362E-01	-4.116E-19	 0.000E+00	 0.000E+00
   24.4000	 7.370E+00	-9.849E-18	 0.000E+00	 1.625E+00	-6.731E-19	 2.467E-18	 3.310E+00	 9.337E-01	-3.058E-19	 0.000E+00	 0.000E+00
   24.4500	 7.238E+00	-1.138E-17	 0.000E+00	 1.619E+00	-5.947E-19	 2.319E-18	 3.287E+00	 9.310E-01	-2.611E-19	 0.000E+00	 0.000E+00
   24.5000	 7.090E+00	-1.154E-17	 0.000E+00	 1.612E+00	-5.865E-19	 2.065E-18	 3.260E+00	 9.277E-01	-2.741E-19	 0.000E+00	 0.000E+00
   24.5500	 6.929E+00	-1.180E-17	 0.000E+00	 1.602E+00	-5.054E-19	 1.685E-18	 3.228E+00	 9.235E-01	-2.427E-19	 0.000E+00	 0.000E+00
   24.6000	 6.754E+00	-1.326E-17	 0.000E+00	 1.592E+00	-3.965E-19	 1.684E-18	 3.189E+00	 9.184E-01	-1.617E-19	 0.000E+00	 0.000E+00
   24.6500	 6.567E+00	-1.459E-17	 0.000E+00	 1.579E+00	-4.098E-19	 1.912E-18	 3.145E+00	 9.125E-01	-1.532E-19	 0.000E+00	 0.000E+00
   24.7000	 6.371E+00	-1.468E-17	 0.000E+00	 1.565E+00	-5.846E-19	 2.185E-18	 3.096E+00	 9.060E-01	-2.638E-19	 0.000E+00	 0.000E+00
   24.7500	 6.165E+00	-1.476E-17	 0.000E+00	 1.551E+00	-8.386E-19	 2.783E-18	 3.046E+00	 8.993E-01	-4.058E-19	 0.000E+00	 0.000E+00
   24.8000	 5.954E+00	-1.590E-17	 0.000E+00	 1.537E+00	-1.075E-18	 3.759E-18	 2.997E+00	 8.928E-01	-5.031E-19	 0.000E+00	 0.000E+00
   24.8500	 5.737E+00	-1.692E-17	 0.000E+00	 1.524E+00	-1.211E-18	 4.364E-18	 2.950E+00	 8.867E-01	-5.563E-19	 0.000E+00	 0.000E+00
   24.9000	 5.518E+00	-1.670E-17	 0.000E+00	 1.511E+00	-1.240E-18	 4.313E-18	 2.906E+00	 8.811E-01	-5.824E-19	 0.000E+00	 0.000E+00
   24.9500	 5.298E+00	-1.623E-17	 0.000E+00	 1.500E+00	-1.262E-18	 4.206E-18	 2.864E+00	 8.757E-01	-6.063E-19	 0.000E+00	 0.000E+00
   25.0000	 5.077E+00	-1.660E-17	 0.000E+00	 1.488E+00	-1.269E-18	 4.331E-18	 2.822E+00	 8.705E-01	-6.031E-19	 0.000E+00	 0.000E+00
   25.0500	 4.858E+00	-1.690E-17	 0.000E+00	 1.476E+00	-1.094E-18	 3.962E-18	 2.780E+00	 8.651E-01	-5.022E-19	 0.000E+00	 0.000E+00
   25.1000	 4.642E+00	-1.612E-17	 0.000E+00	 1.464E+00	-7.361E-19	 2.847E-18	 2.735E+00	 8.593E-01	-3.229E-19	 0.000E+00	 0.000E+00
   25.1500	 4.430E+00	-1.508E-17	 0.000E+00	 1.451E+00	-5.313E-19	 2.042E-18	 2.687E+00	 8.531E-01	-2.336E-19	 0.000E+00	 0.000E+00
   25.2000	 4.224E+00	-1.486E-17	 0.000E+00	 1.437E+00	-6.438E-19	 2.360E-18	 2.639E+00	 8.466E-01	-2.931E-19	 0.000E+00	 0.000E+00
   25.2500	 4.027E+00	-1.477E-17	 0.000E+00	 1.423E+00	-7.417E-19	 2.719E-18	 2.591E+00	 8.401E-01	-3.392E-19	 0.000E+00	 0.000E+00
   25.3000	 3.839E+00	-1.383E-17	 0.000E+00	 1.410E+00	-5.900E-19	 2.298E-18	 2.546E+00	 8.341E-01	-2.587E-19	 0.000E+00	 0.000E+00
   25.3500	 3.663E+00	-1.264E-17	 0.000E+00	 1.399E+00	-5.626E-19	 2.126E-18	 2.505E+00	 8.287E-01	-2.479E-19	 0.000E+00	 0.000E+00
   25.4000	 3.500E+00	-1.212E-17	 0.000E+00	 1.389E+00	-9.052E-19	 3.080E-18	 2.471E+00	 8.243E-01	-4.319E-19	 0.000E+00	 0.000E+00
   25.4500	 3.351E+00	-1.169E-17	 0.000E+00	 1.381E+00	-1.169E-18	 3.945E-18	 2.443E+00	 8.208E-01	-5.582E-19	 0.000E+00	 0.000E+00
   25.5000	 3.218E+00	-1.043E-17	 0.000E+00	 1.375E+00	-9.733E-19	 3.329E-18	 2.420E+00	 8.180E-01	-4.627E-19	 0.000E+00	 0.000E+00
   25.5500	 3.101E+00	-8.812E-18	 0.000E+00	 1.370E+00	-6.348E-19	 2.237E-18	 2.400E+00	 8.156E-01	-2.961E-19	 0.000E+00	 0.000E+00
   25.6000	 3.000E+00	-7.712E-18	 0.000E+00	 1.365E+00	-6.394E-19	 2.214E-18	 2.383E+00	 8.134E-01	-3.010E-19	 0.000E+00	 0.000E+00
   25.6500	 2.916E+00	-6.715E-18	 0.000E+00	 1.360E+00	-7.016E-19	 2.389E-18	 2.366E+00	 8.112E-01	-3.336E-19	 0.000E+00	 0.000E+00
   25.7000	 2.851E+00	-5.012E-18	 0.000E+00	 1.355E+00	-3.500E-19	 1.169E-18	 2.349E+00	 8.090E-01	-1.707E-19	 0.000E+00	 0.000E+00
   25.7500	 2.803E+00	-3.040E-18	 0.000E+00	 1.351E+00	 1.032E-19	-2.370E-19	 2.335E+00	 8.069E-01	 5.741E-20	 0.000E+00	 0.000E+00
   25.8000	 2.775E+00	-1.685E-18	 0.000E+00	 1.348E+00	 1.239E-19	-2.846E-19	 2.323E+00	 8.052E-01	 7.077E-20	 0.000E+00	 0.000E+00
   25.8500	 2.766E+00	-6.171E-19	 0.000E+00	 1.346E+00	-3.391E-20	 1.412E-19	 2.318E+00	 8.043E-01	-1.236E-20	 0.000E+00	 0.000E+00
   25.9000	 2.777E+00	 1.020E-18	 0.000E+00	 1.346E+00	 1.179E-19	-4.109E-19	 2.318E+00	 8.044E-01	 5.272E-20	 0.000E+00	 0.000E+00
   25.9500	 2.808E+00	 2.896E-18	 0.000E+00	 1.348E+00	 3.584E-19	-1.128E-18	 2.327E+00	 8.055E-01	 1.790E-19	 0.000E+00	 0.000E+00
   26.0000	 2.859E+00	 4.145E-18	 0.000E+00	 1.353E+00	 1.884E-19	-6.640E-19	 2.342E+00	 8.076E-01	 8.926E-20	 0.000E+00	 0.000E+00
   26.0500	 2.928E+00	 5.061E-18	 0.000E+00	 1.359E+00	-6.704E-20	 3.866E-20	 2.362E+00	 8.105E-01	-4.620E-20	 0.000E+00	 0.000E+00
   26.1000	 3.016E+00	 6.559E-18	 0.000E+00	 1.366E+00	 1.339E-19	-6.379E-19	 2.386E+00	 8.138E-01	 4.635E-20	 0.000E+00	 0.000E+00
   26.1500	 3.120E+00	 8.415E-18	 0.000E+00	 1.373E+00	 4.743E-19	-1.694E-18	 2.412E+00	 8.172E-01	 2.181E-19	 0.000E+00	 0.000E+00
   26.2000	 3.241E+00	 9.679E-18	 0.000E+00	 1.380E+00	 4.351E-19	-1.553E-18	 2.438E+00	 8.206E-01	 2.038E-19	 0.000E+00	 0.000E+00
   26.2500	 3.377E+00	 1.054E-17	 0.000E+00	 1.388E+00	 3.030E-19	-1.208E-18	 2.464E+00	 8.239E-01	 1.324E-19	 0.000E+00	 0.000E+00
   26.3000	 3.527E+00	 1.196E-17	 0.000E+00	 1.395E+00	 5.835E-19	-2.171E-18	 2.492E+00	 8.273E-01	 2.591E-19	 0.000E+00	 0.000E+00
   26.3500	 3.691E+00	 1.370E-17	 0.000E+00	 1.403E+00	 1.056E-18	-3.655E-18	 2.522E+00	 8.311E-01	 4.971E-19	 0.000E+00	 0.000E+00
   26.4000	 3.867E+00	 1.468E-17	 0.000E+00	 1.413E+00	 1.159E-18	-3.921E-18	 2.556E+00	 8.354E-01	 5.552E-19	 0.000E+00	 0.000E+00
   26.4500	 4.054E+00	 1.507E-17	 0.000E+00	 1.424E+00	 9.801E-19	-3.388E-18	 2.596E+00	 8.405E-01	 4.642E-19	 0.000E+00	 0.000E+00
   26.5000	 4.252E+00	 1.594E-17	 0.000E+00	 1.437E+00	 1.019E-18	-3.676E-18	 2.640E+00	 8.464E-01	 4.635E-19	 0.000E+00	 0.000E+00
   26.5500	 4.457E+00	 1.712E-17	 0.000E+00	 1.450E+00	 1.248E-18	-4.444E-18	 2.689E+00	 8.529E-01	 5.764E-19	 0.000E+00	 0.000E+00
   26.6000	 4.669E+00	 1.742E-17	 0.000E+00	 1.465E+00	 1.255E-18	-4.294E-18	 2.740E+00	 8.597E-01	 5.981E-19	 0.000E+00	 0.000E+00
   26.6500	 4.885E+00	 1.704E-17	 0.000E+00	 1.479E+00	 9.676E-19	-3.344E-18	 2.790E+00	 8.664E-01	 4.573E-19	 0.000E+00	 0.000E+00
   26.7000	 5.103E+00	 1.729E-17	 0.000E+00	 1.493E+00	 7.853E-19	-2.946E-18	 2.839E+00	 8.729E-01	 3.500E-19	 0.000E+00	 0.000E+00
   26.7500	 5.323E+00	 1.804E-17	 0.000E+00	 1.506E+00	 8.742E-19	-3.361E-18	 2.886E+00	 8.789E-01	 3.843E-19	 0.000E+00	 0.000E+00
   26.8000	 5.541E+00	 1.793E-17	 0.000E+00	 1.518E+00	 9.794E-19	-3.531E-18	 2.929E+00	 8.844E-01	 4.530E-19	 0.000E+00	 0.000E+00
   26.8500	 5.757E+00	 1.705E-17	 0.000E+00	 1.530E+00	 9.349E-19	-3.207E-18	 2.971E+00	 8.896E-01	 4.439E-19	 0.000E+00	 0.000E+00
   26.9000	 5.969E+00	 1.687E-17	 0.000E+00	 1.541E+00	 9.008E-19	-3.258E-18	 3.011E+00	 8.948E-01	 4.115E-19	 0.000E+00	 0.000E+00
   26.9500	 6.176E+00	 1.730E-17	 0.000E+00	 1.553E+00	 1.042E-18	-3.908E-18	 3.053E+00	 9.001E-01	 4.668E-19	 0.000E+00	 0.000E+00
   27.0000	 6.377E+00	 1.676E-17	 0.000E+00	 1.565E+00	 1.236E-18	-4.381E-18	 3.096E+00	 9.057E-01	 5.745E-19	 0.000E+00	 0.000E+00
   27.0500	 6.569E+00	 1.522E-17	 0.000E+00	 1.577E+00	 1.278E-18	-4.236E-18	 3.140E+00	 9.115E-01	 6.162E-19	 0.000E+00	 0.000E+00
   27.1000	 6.751E+00	 1.431E-17	 0.000E+00	 1.589E+00	 1.148E-18	-3.839E-18	 3.183E+00	 9.174E-01	 5.514E-19	 0.000E+00	 0.000E+00
   27.1500	 6.922E+00	 1.413E-17	 0.000E+00	 1.601E+00	 9.858E-19	-3.586E-18	 3.225E+00	 9.229E-01	 4.509E-19	 0.000E+00	 0.000E+00
   27.2000	 7.080E+00	 1.301E-17	 0.000E+00	 1.612E+00	 8.512E-19	-3.194E-18	 3.262E+00	 9.279E-01	 3.800E-19	 0.000E+00	 0.000E+00
   27.2500	 7.223E+00	 1.081E-17	 0.000E+00	 1.621E+00	 6.788E-19	-2.312E-18	 3.294E+00	 9.321E-01	 3.206E-19	 0.000E+00	 0.000E+00
   27.3000	 7.351E+00	 9.321E-18	 0.000E+00	 1.628E+00	 4.294E-19	-1.452E-18	 3.320E+00	 9.354E-01	 2.050E-19	 0.000E+00	 0.000E+00
   27.3500	 7.463E+00	 8.824E-18	 0.000E+00	 1.633E+00	 2.483E-19	-1.226E-18	 3.339E+00	 9.378E-01	 8.655E-20	 0.000E+00	 0.000E+00
   27.4000	 7.557E+00	 7.567E-18	 0.000E+00	 1.638E+00	 2.396E-19	-1.129E-18	 3.355E+00	 9.396E-01	 9.112E-20	 0.000E+00	 0.000E+00
   27.4500	 7.634E+00	 5.237E-18	 0.000E+00	 1.641E+00	 2.498E-19	-8.208E-19	 3.367E+00	 9.410E-01	 1.200E-19	 0.000E+00	 0.000E+00
   27.5000	 7.692E+00	 3.617E-18	 0.000E+00	 1.643E+00	 1.930E-19	-5.823E-19	 3.377E+00	 9.423E-01	 9.652E-20	 0.000E+00	 0.000E+00
   27.5500	 7.733E+00	 3.074E-18	 0.000E+00	 1.646E+00	 1.645E-19	-7.929E-19	 3.386E+00	 9.435E-01	 5.929E-20	 0.000E+00	 0.000E+00
   27.6000	 7.755E+00	 1.800E-18	 0.000E+00	 1.648E+00	 2.707E-19	-1.069E-18	 3.394E+00	 9.446E-01	 1.180E-19	 0.000E+00	 0.000E+00
   27.6500	 7.758E+00	-6.557E-19	 0.000E+00	 1.650E+00	 3.313E-19	-8.835E-19	 3.399E+00	 9.454E-01	 1.768E-19	 0.000E+00	 0.000E+00
   27.7000	 7.742E+00	-2.493E-18	 0.000E+00	 1.650E+00	 1.647E-19	-2.872E-19	 3.399E+00	 9.457E-01	 9.753E-20	 0.000E+00	 0.000E+00
   27.7500	 7.707E+00	-3.181E-18	 0.000E+00	 1.649E+00	-1.098E-19	 1.745E-19	 3.394E+00	 9.451E-01	-7.164E-20	 0.000E+00	 0.000E+00
